step,boid_id,x,y,x_vel,y_vel,pre_planned,separation,cohesion,alignment
449,14,792.1058,104.0890,-3.7784,-1.0894,0,,1-19-26-29-30-35,1-4-6-11-19-20-22-25-26-29-30-35
449,15,405.3743,293.7842,3.9020,-0.6978,0,,24-33,7-13-16-17-23-24-33
449,16,489.7833,324.3010,3.7955,-0.6287,0,5,5-17,5-7-9-15-17-23-24-28-33
449,17,454.1427,319.4131,3.7746,-0.7996,0,,7-16-33,5-7-9-13-15-16-23-24-33
449,18,635.4078,549.0292,-1.7156,3.3066,0,,3,0-3-21
449,19,811.3016,70.6072,-3.8501,-1.0385,0,,11-14-35,1-4-11-14-22-25-26-29-30-35
449,20,821.6568,170.9084,-3.9164,-0.8137,0,,22-26-30,1-4-6-14-22-26-30-35
449,21,597.2765,469.6983,-1.6811,3.3752,0,,,0-3-18
449,22,852.7322,147.8536,-3.9363,-0.7109,0,,4-20-30,1-4-14-19-20-25-26-30-35
449,23,463.8098,255.1043,3.7199,-1.3571,0,,33,5-15-16-17-28-33
449,24,396.3486,339.4907,3.4649,-1.0834,0,,7-13-15,7-9-12-13-15-16-17-33
449,25,868.5273,78.4368,-3.9049,-0.8671,0,,4-35,4-11-14-19-22-30-35
449,26,782.7947,151.7106,-3.8741,-0.4687,0,,1-6-14-20-30,1-4-6-14-19-20-22-29-30-35
449,27,900.0000,567.4325,-3.5666,-0.8530,0,,,31
449,28,538.3355,260.1468,3.3448,-1.1114,0,,,5-16-23-33
449,29,759.7059,80.2728,-3.4830,-1.1075,0,,1-11-14,1-6-11-14-19-26-30-35
449,30,817.7504,131.0090,-3.9702,-0.3975,0,,14-20-22-26-35,1-4-6-11-14-19-20-22-25-26-29-35
449,31,888.5390,644.7288,-3.8117,-0.5785,0,,,27
449,32,788.3454,571.9895,1.8172,1.1197,0,,,8
449,33,442.1354,283.1631,3.8779,-0.9806,0,,15-17-23,5-7-15-16-17-23-24-28
449,34,506.2168,566.6773,-2.4500,3.1619,0,,0,0-3
449,35,836.8944,99.8247,-3.8705,-1.0097,0,,4-14-19-25-30,1-4-11-14-19-20-22-25-26-29-30
450,0,538.9726,554.1068,-2.1652,3.3633,0,,34,3-18-21-34
450,1,754.5043,121.4915,-3.6539,-0.6423,0,,14-26-29,6-11-14-19-20-22-26-29-30-35
450,2,320.3438,420.9902,3.0720,-0.1440,0,,10,10-12-13
450,3,599.8193,563.7269,-1.5819,3.1658,0,,18,0-18-21-34
450,4,868.3567,114.4364,-3.9493,-0.6350,0,,22-25-35,14-19-20-22-25-26-30-35
450,5,528.2547,328.4618,3.9998,-0.0400,0,,16,7-9-16-17-23-28-33
450,6,748.8095,172.3688,-3.6840,-0.2976,0,,26,1-14-20-26-29-30
450,7,439.3676,352.4613,3.5449,-0.8107,0,,9-13-17-24,5-9-12-13-15-16-17-24-33
450,8,733.7539,586.3482,1.2391,1.6892,0,,,32
450,9,460.2624,387.4189,3.1017,-1.0559,0,,7,5-7-12-13-16-17-24
450,10,332.3152,455.8141,3.0275,-0.2737,0,,2,2-12
450,11,785.9826,40.1451,-3.6717,-1.2425,0,,19-29,1-14-19-25-29-30-35
450,12,374.9196,409.0273,3.2857,-1.1838,0,,13,2-7-9-10-13-24
450,13,405.0846,374.2167,3.1223,-1.0498,0,,7-12-24,2-7-9-12-15-17-24
450,14,788.3273,103.0204,-3.7785,-1.0686,0,,1-19-26-29-30-35,1-4-6-11-19-20-22-25-26-29-30-35
450,15,409.2751,293.0900,3.9008,-0.6942,0,,24-33,7-13-16-17-23-24-33
450,16,493.5696,323.6585,3.7863,-0.6425,0,,5-17,5-7-9-15-17-23-24-28-33
450,17,457.9132,318.6109,3.7705,-0.8022,0,,7-16-33,5-7-9-13-15-16-23-24-33
450,18,633.6537,552.3495,-1.7541,3.3203,0,,3,0-3-21
450,19,807.4463,69.5897,-3.8552,-1.0175,0,,11-14-35,1-4-11-14-22-25-26-29-30-35
450,20,817.7441,170.0774,-3.9127,-0.8310,0,,22-26-30,1-4-6-14-22-26-30-35
450,21,595.5960,473.0669,-1.6805,3.3686,0,,,0-3-18
450,22,848.7977,147.1330,-3.9346,-0.7206,0,,4-20-30,1-4-14-19-20-25-26-30-35
450,23,467.5121,253.8061,3.7023,-1.2981,0,,33,5-15-16-17-28-33
450,24,399.8381,338.4168,3.4895,-1.0739,0,,7-13-15,7-9-12-13-15-16-17-33
450,25,864.6162,77.5982,-3.9111,-0.8386,0,,4-35,4-11-14-19-22-30-35
450,26,778.9264,151.2152,-3.8684,-0.4954,0,,1-6-14-20-30,1-4-6-14-19-20-22-29-30-35
450,27,896.4211,566.5933,-3.5789,-0.8393,0,,,31
450,28,541.7044,259.0533,3.3689,-1.0935,0,,,5-16-23-33
450,29,756.2304,79.1852,-3.4755,-1.0876,0,,1-11-14,1-6-11-14-19-26-30-35
450,30,813.7997,130.3827,-3.9507,-0.6263,0,,14-20-22-26-35,1-4-6-11-14-19-20-22-25-26-29-35
450,31,884.7389,644.1373,-3.8001,-0.5915,0,,,27
450,32,790.1337,573.1377,1.7883,1.1482,0,,,8
450,33,446.0095,282.1673,3.8741,-0.9958,0,,15-17-23,5-7-15-16-17-23-24-28
450,34,503.8268,569.8324,-2.3900,3.1551,0,,0,0-3
450,35,833.0471,98.7301,-3.8473,-1.0946,0,,4-14-19-25-30,1-4-11-14-19-20-22-25-26-29-30
451,0,536.7992,557.4648,-2.1734,3.3580,0,,34,3-18-21-34
451,1,750.8622,120.8291,-3.6421,-0.6625,0,,14-26-29,6-11-14-19-20-22-26-29-30-35
451,2,323.4309,420.8447,3.0871,-0.1455,0,,10,10-12-13
451,3,598.2487,566.8886,-1.5706,3.1617,0,,18,0-18-21-34
451,4,864.4096,113.7879,-3.9471,-0.6485,0,,22-25-35,14-19-20-22-25-26-30-35
451,5,532.2012,328.3714,3.9465,-0.0904,0,,16,7-9-16-17-23-28-33
451,6,745.1497,172.0263,-3.6598,-0.3426,0,,26,1-14-20-26-29-30
451,7,442.9064,351.6511,3.5388,-0.8102,0,,9-13-17-24,5-9-12-13-15-16-17-24-33
451,8,735.0205,588.0103,1.2666,1.6621,0,,,32
451,9,463.3707,386.3414,3.1082,-1.0775,0,,7,5-7-12-13-16-17-24
451,10,335.3422,455.4877,3.0270,-0.3264,0,,2,2-12
451,11,782.3015,38.9515,-3.6811,-1.1936,0,,19-29,1-14-19-25-29-30-35
451,12,378.2312,407.8323,3.3115,-1.1950,0,,13,2-7-9-10-13-24
451,13,408.2256,373.1701,3.1409,-1.0466,0,,7-12-24,2-7-9-12-15-17-24
451,14,784.5490,101.9705,-3.7783,-1.0499,0,,1-19-26-29-30-35,1-4-6-11-19-20-22-25-26-29-30-35
451,15,413.1745,292.3992,3.8994,-0.6908,0,,24-33,7-13-16-17-23-24-33
451,16,497.3471,323.0030,3.7776,-0.6554,0,,5-17,5-7-9-15-17-23-24-28-33
451,17,461.6796,317.8062,3.7664,-0.8047,0,,7-16-33,5-7-9-13-15-16-23-24-33
451,18,631.8632,555.6824,-1.7905,3.3329,0,,3,0-3-21
451,19,803.5866,68.5908,-3.8598,-0.9989,0,,11-14-35,1-4-11-14-22-25-26-29-30-35
451,20,813.8354,169.2276,-3.9087,-0.8498,0,,22-26-30,1-4-6-14-22-26-30-35
451,21,593.9155,476.4295,-1.6805,3.3626,0,,,0-3-18
451,22,844.8651,146.4014,-3.9325,-0.7316,0,,4-20-30,1-4-14-19-20-25-26-30-35
451,23,471.1975,252.5638,3.6854,-1.2424,0,,33,5-15-16-17-28-33
451,24,403.3513,337.3517,3.5132,-1.0651,0,,7-13-15,7-9-12-13-15-16-17-33
451,25,860.6997,76.7850,-3.9165,-0.8133,0,,4-35,4-11-14-19-22-30-35
451,26,775.0640,150.6924,-3.8624,-0.5228,0,,1-6-14-20-30,1-4-6-14-19-20-22-29-30-35
451,27,892.8312,565.7664,-3.5900,-0.8269,0,,,31
451,28,545.0954,257.9766,3.3910,-1.0767,0,,,5-16-23-33
451,29,752.7624,78.1147,-3.4681,-1.0706,0,,1-11-14,1-6-11-14-19-26-30-35
451,30,809.8826,129.5727,-3.9171,-0.8100,0,,14-20-22-26-35,1-4-6-11-14-19-20-22-25-26-29-35
451,31,880.9493,643.5340,-3.7896,-0.6033,0,,,27
451,32,791.8960,574.3116,1.7622,1.1739,0,,,8
451,33,449.8791,281.1543,3.8696,-1.0130,0,,15-17-23,5-7-15-16-17-23-24-28
451,34,501.4940,572.9810,-2.3328,3.1486,0,,0,0-3
451,35,829.2224,97.5589,-3.8247,-1.1711,0,,4-14-19-25-30,1-4-11-14-19-20-22-25-26-29-30
452,0,534.6181,560.8178,-2.1811,3.3530,0,,34,3-18-21-34
452,1,747.2317,120.1460,-3.6305,-0.6831,0,,14-26-29,6-11-14-19-20-22-26-29-30-35
452,2,326.5329,420.6966,3.1020,-0.1481,0,,10,10-12-13
452,3,596.6887,570.0466,-1.5600,3.1580,0,,18,0-18-21-34
452,4,860.4650,113.1248,-3.9447,-0.6631,0,,22-25-35,14-19-20-22-25-26-30-35
452,5,536.0968,328.2327,3.8956,-0.1387,0,,16,7-9-16-17-23-28-33
452,6,741.5133,171.6390,-3.6364,-0.3872,0,,26,1-14-20-26-29-30
452,7,446.4394,350.8406,3.5329,-0.8105,0,,9-13-17-24,5-9-12-13-15-16-17-24-33
452,8,736.3118,589.6480,1.2913,1.6377,0,,,32
452,9,466.4856,385.2432,3.1149,-1.0982,0,,7,5-7-12-13-16-17-24
452,10,338.3699,455.1110,3.0276,-0.3767,0,,2,2-12
452,11,778.6120,37.8032,-3.6895,-1.1483,0,,19-29,1-14-19-25-29-30-35
452,12,381.5676,406.6262,3.3364,-1.2061,0,,13,2-7-9-10-13-24
452,13,411.3849,372.1265,3.1593,-1.0437,0,,7-12-24,2-7-9-12-15-17-24
452,14,780.7713,100.9372,-3.7777,-1.0333,0,,1-19-29-30-35,1-4-6-11-19-20-22-25-26-29-30-35
452,15,417.0725,291.7116,3.8980,-0.6876,0,,24-33,7-13-16-17-23-24-33
452,16,501.1164,322.3355,3.7693,-0.6675,0,,5-17,5-7-9-15-17-23-24-28-33
452,17,465.4418,316.9988,3.7622,-0.8073,0,,7-16-33,5-7-9-13-15-16-23-24-33
452,18,630.0385,559.0269,-1.8247,3.3444,0,,3,0-3-21
452,19,799.7230,67.6083,-3.8636,-0.9825,0,,11-14-35,1-4-11-14-22-25-26-29-30-35
452,20,809.9311,168.3580,-3.9043,-0.8697,0,,22-26-30,1-4-6-14-22-26-30-35
452,21,592.2344,479.7865,-1.6811,3.3570,0,,,0-3-18
452,22,840.9349,145.6578,-3.9303,-0.7437,0,,4-20-30,1-4-14-19-20-25-26-30-35
452,23,474.8665,251.3741,3.6690,-1.1897,0,,33,5-15-16-17-28-33
452,24,406.8871,336.2949,3.5358,-1.0568,0,,7-13-15,7-9-12-13-15-16-17-33
452,25,856.7787,75.9941,-3.9210,-0.7908,0,,4-35,4-11-14-19-22-30-35
452,26,771.2072,150.1506,-3.8568,-0.5418,0,,1-6-20-30,1-4-6-14-19-20-22-29-30-35
452,27,889.2312,564.9507,-3.5999,-0.8157,0,,,31-32
452,28,548.5064,256.9155,3.4111,-1.0610,0,,,5-16-23-33
452,29,749.3016,77.0587,-3.4607,-1.0559,0,,1-11-14,1-6-11-14-19-26-30-35
452,30,805.9996,128.6120,-3.8829,-0.9607,0,,14-20-22-26-35,1-4-6-11-14-19-20-22-25-26-29-35
452,31,877.1692,642.9201,-3.7801,-0.6139,0,,,27
452,32,793.5124,575.4473,1.6164,1.1357,0,,,8-27
452,33,453.7437,280.1222,3.8646,-1.0321,0,,15-17-23,5-7-15-16-17-23-24-28
452,34,499.2158,576.1234,-2.2782,3.1424,0,,0,0-3
452,35,825.3071,96.7401,-3.9153,-0.8188,0,,4-14-19-25-30,1-4-11-14-19-20-22-25-26-29-30
453,0,532.4298,564.1662,-2.1883,3.3484,0,,34,3-18-21-34
453,1,743.6121,119.4441,-3.6197,-0.7019,0,,14-26-29,6-11-14-19-20-22-26-29-30-35
453,2,329.6498,420.5448,3.1169,-0.1518,0,,10,10-12-13
453,3,595.1388,573.2011,-1.5499,3.1545,0,18,18,0-18-21-34
453,4,856.5225,112.4491,-3.9425,-0.6757,0,,22-25-35,14-19-20-22-25-26-30-35
453,5,539.9439,328.0477,3.8471,-0.1850,0,,16,7-9-16-17-23-28-33
453,6,737.8994,171.2077,-3.6139,-0.4313,0,,26,1-14-20-26-29-30
453,7,449.9666,350.0292,3.5272,-0.8115,0,,9-13-17-24,5-9-12-13-15-16-17-24-33
453,8,737.6194,591.2606,1.3076,1.6126,0,,,32
453,9,469.6071,384.1252,3.1216,-1.1180,0,,7,5-7-12-13-16-17-24
453,10,341.3992,454.6863,3.0293,-0.4247,0,,2,2-12
453,11,774.9143,36.6997,-3.6978,-1.1034,0,,19-29,1-14-19-25-29-30-35
453,12,384.9279,405.4093,3.3603,-1.2169,0,,13,2-7-9-10-13-24
453,13,414.5624,371.0854,3.1775,-1.0411,0,,7-12-24,2-7-9-12-15-17-24
453,14,776.9963,99.9124,-3.7750,-1.0248,0,,1-19-29-30-35,1-4-6-11-19-20-22-25-26-29-30-35
453,15,420.9689,291.0268,3.8964,-0.6848,0,,24-33,7-13-16-17-23-24-33
453,16,504.8778,321.6565,3.7614,-0.6789,0,,5-17,5-7-9-15-17-23-24-28-33
453,17,469.1997,316.1888,3.7580,-0.8100,0,,7-16-33,5-7-9-13-15-16-23-24-33
453,18,628.1815,562.3819,-1.8570,3.3550,0,3,3,0-3-21
453,19,795.8556,66.6425,-3.8674,-0.9658,0,,11-14-35,1-4-11-14-22-25-26-29-30-35
453,20,806.0309,167.4701,-3.9002,-0.8878,0,,22-26-30,1-4-6-14-22-26-30-35
453,21,590.5522,483.1384,-1.6822,3.3519,0,,,0-3-18
453,22,837.0065,144.9038,-3.9283,-0.7539,0,,4-20-30,1-4-14-19-20-25-26-30-35
453,23,478.5190,250.2285,3.6524,-1.1456,0,,33,5-15-16-17-28-33
453,24,410.4446,335.2457,3.5575,-1.0492,0,,7-13-15,7-9-12-13-15-16-17-33
453,25,852.8530,75.2264,-3.9256,-0.7677,0,,4-35,4-11-14-19-22-30-35
453,26,767.3559,149.5912,-3.8514,-0.5594,0,,1-6-20-30,1-4-6-14-19-20-22-29-30-35
453,27,885.7572,564.1888,-3.4740,-0.7619,0,,,31-32
453,28,551.9358,255.8690,3.4293,-1.0465,0,,,5-16-23-33
453,29,745.8474,76.0180,-3.4542,-1.0407,0,,1-11-14,1-6-11-14-19-26-30-35
453,30,802.1180,127.6618,-3.8816,-0.9502,0,,14-20-22-26-35,1-4-6-11-14-19-20-22-25-26-29-35
453,31,873.4044,642.2988,-3.7648,-0.6213,0,,,27
453,32,794.9938,576.5476,1.4814,1.1002,0,,,8-27
453,33,457.6026,279.0691,3.8589,-1.0531,0,,15-17-23,5-7-15-16-17-23-24-28
453,34,496.9896,579.2599,-2.2262,3.1365,0,,0,0-3
453,35,821.3456,96.1865,-3.9615,-0.5536,0,,4-14-19-25-30,1-4-11-14-19-20-22-25-26-29-30
454,0,530.2349,567.5102,-2.1949,3.3440,0,,34,3-18-34
454,1,740.0025,118.7256,-3.6096,-0.7185,0,,14-26-29,6-11-14-19-20-22-26-29-30-35
454,2,332.7815,420.3883,3.1317,-0.1565,0,,10,10-12-13
454,3,592.9704,576.5580,-2.1684,3.3569,0,,18,0-18-21-34
454,4,852.5817,111.7631,-3.9407,-0.6860,0,,22-25-35,14-19-20-22-25-26-30-35
454,5,543.7446,327.8183,3.8007,-0.2294,0,,16,7-9-16-17-23-28-33
454,6,734.3069,170.7342,-3.5925,-0.4735,0,,26,1-14-20-26-29-30
454,7,453.4882,349.2160,3.5217,-0.8131,0,,9-13-17-24,5-9-12-13-15-16-17-24-33
454,8,738.9357,592.8476,1.3163,1.5870,0,,,32
454,9,472.7354,382.9883,3.1283,-1.1369,0,,7,5-7-12-13-16-17-24
454,10,344.4311,454.2159,3.0320,-0.4704,0,,2,2-12
454,11,771.2085,35.6414,-3.7058,-1.0584,0,,19-29,1-14-19-25-29-30-35
454,12,388.3112,404.1817,3.3834,-1.2276,0,,13,2-7-9-10-13-24
454,13,417.7579,370.0466,3.1955,-1.0388,0,,7-12-24,2-7-9-12-15-17-24
454,14,773.2238,98.8969,-3.7725,-1.0155,0,,1-19-29-30-35,1-4-6-11-19-20-22-25-26-29-30-35
454,15,424.8636,290.3446,3.8947,-0.6823,0,,24-33,7-13-16-17-23-24-33
454,16,508.6317,320.9669,3.7538,-0.6897,0,,5-17,5-7-9-15-17-23-24-28-33
454,17,472.9534,315.3759,3.7537,-0.8129,0,,7-16-33,5-7-9-13-15-16-23-24-33
454,18,626.2832,565.7502,-1.8983,3.3683,0,,3,0-3-21
454,19,791.9845,65.6942,-3.8711,-0.9483,0,,11-14-35,1-4-11-14-22-25-26-29-30-35
454,20,802.1343,166.5664,-3.8966,-0.9038,0,,22-26-30,1-4-6-14-22-26-30-35
454,21,588.8525,486.4908,-1.6998,3.3524,0,,,3-18
454,22,833.0798,144.1419,-3.9268,-0.7620,0,,4-20-30,1-4-14-19-20-25-26-30-35
454,23,482.1558,249.1248,3.6369,-1.1037,0,,33,5-15-16-17-28-33
454,24,414.0228,334.2036,3.5782,-1.0421,0,,7-13-15,7-9-12-13-15-16-17-33
454,25,848.9227,74.4831,-3.9303,-0.7433,0,,4-35,4-11-14-19-22-30-35
454,26,763.5097,149.0160,-3.8462,-0.5752,0,,1-6-20-30,1-4-6-14-19-20-22-29-30-35
454,27,882.3998,563.4770,-3.3574,-0.7118,0,,,31-32
454,28,555.3817,254.8359,3.4459,-1.0331,0,,,5-16-23-33
454,29,742.3990,74.9935,-3.4484,-1.0245,0,,1-11-14,1-6-11-14-19-26-30-35
454,30,798.2376,126.7227,-3.8804,-0.9390,0,,14-20-22-26-35,1-4-6-11-14-19-20-22-25-26-29-35
454,31,869.6599,641.6730,-3.7444,-0.6258,0,,,27-32
454,32,796.3048,577.5969,1.3109,1.0494,0,,,8-27-31
454,33,461.4551,277.9930,3.8525,-1.0761,0,,15-17-23,5-7-15-16-17-23-24-28
454,34,494.7972,582.3959,-2.1924,3.1360,0,,0,0-3
454,35,817.4147,95.4460,-3.9309,-0.7405,0,,4-14-19-25-30,1-4-11-14-19-20-22-25-26-29-30
455,0,528.0255,570.8447,-2.2094,3.3345,0,,34,3-18-34
455,1,736.4028,117.9903,-3.5997,-0.7353,0,,14-26-29,6-11-14-19-20-22-26-29-30-35
455,2,335.9278,420.2262,3.1463,-0.1621,0,,10,10-12-13
455,3,590.8422,579.9017,-2.1283,3.3437,0,,18,0-18-21-34
455,4,848.6429,111.0664,-3.9389,-0.6967,0,,22-25-35,14-19-20-22-25-26-30-35
455,5,547.5012,327.5462,3.7566,-0.2721,0,,16,7-9-16-17-28-33
455,6,730.7347,170.2205,-3.5722,-0.5137,0,,26,1-14-20-26-29-30
455,7,457.0046,348.4006,3.5164,-0.8154,0,,9-13-17-24,5-9-12-13-15-16-17-24-33
455,8,740.2517,594.4077,1.3160,1.5601,0,,,32
455,9,475.8705,381.8332,3.1351,-1.1551,0,,7,5-7-12-13-16-17-24
455,10,347.4667,453.7020,3.0355,-0.5139,0,,2,2-12
455,11,767.4953,34.6250,-3.7132,-1.0164,0,,19-29,1-14-19-25-29-30-35
455,12,391.7168,402.9437,3.4055,-1.2380,0,,13,2-7-9-10-13-24
455,13,420.9711,369.0098,3.2132,-1.0368,0,,7-12-24,2-7-9-12-15-17-24
455,14,769.4540,97.8895,-3.7698,-1.0073,0,,1-19-29-30-35,1-4-6-11-19-20-22-25-26-29-30-35
455,15,428.7566,289.6644,3.8930,-0.6801,0,,24-33,7-13-16-17-23-24-33
455,16,512.3782,320.2670,3.7466,-0.6999,0,,5-17,5-7-9-15-17-23-24-28-33
455,17,476.7028,314.5601,3.7494,-0.8158,0,,7-16-33,5-7-9-13-15-16-23-24-33
455,18,624.3455,569.1307,-1.9377,3.3805,0,,3,0-3-21
455,19,788.1103,64.7619,-3.8743,-0.9323,0,,11-14-35,1-4-11-14-22-25-26-29-30-35
455,20,798.2417,165.6459,-3.8927,-0.9204,0,,22-26-30,1-4-6-14-22-26-30-35
455,21,587.1361,489.8437,-1.7164,3.3529,0,,,3-18
455,22,829.1548,143.3711,-3.9250,-0.7708,0,,4-20-30,1-4-14-19-20-25-26-30-35
455,23,485.7781,248.0606,3.6222,-1.0642,0,,33,15-16-17-28-33
455,24,417.6207,333.1681,3.5979,-1.0355,0,,7-13-15,7-9-12-13-15-16-17-33
455,25,844.9882,73.7621,-3.9345,-0.7210,0,,4-35,4-11-14-19-22-30-35
455,26,759.6689,148.4245,-3.8408,-0.5915,0,,1-6-20-30,1-4-6-14-19-20-22-29-30-35
455,27,879.1494,562.8114,-3.2504,-0.6656,0,,,31-32
455,28,558.8426,253.8152,3.4609,-1.0207,0,,,5-16-23-33
455,29,738.9562,73.9834,-3.4428,-1.0101,0,,1-11-14,1-6-11-14-19-26-30-35
455,30,794.3586,125.7937,-3.8790,-0.9290,0,,14-20-22-26-35,1-4-6-11-14-19-20-22-25-26-29-35
455,31,866.0542,641.0881,-3.6057,-0.5849,0,,,27-32
455,32,797.4578,578.5990,1.1531,1.0021,0,,,8-27-31
455,33,465.3006,276.8921,3.8455,-1.1009,0,,15-17-23,5-7-15-16-17-23-24-28
455,34,492.6375,585.5311,-2.1596,3.1352,0,,0,0-3
455,35,813.5157,94.5531,-3.8991,-0.8929,0,,4-14-19-25-30,1-4-11-14-19-20-22-25-26-29-30
456,0,525.8029,574.1703,-2.2226,3.3256,0,,34,3-18-34
456,1,732.8127,117.2382,-3.5901,-0.7521,0,,14-26-29,6-11-14-19-20-22-26-29-30-35
456,2,339.0886,420.0575,3.1609,-0.1687,0,,10,10-12-13
456,3,588.7517,583.2329,-2.0905,3.3312,0,,18,0-18-21-34
456,4,844.7060,110.3585,-3.9369,-0.7079,0,,22-25-35,14-19-20-22-25-26-30-35
456,5,551.2154,327.2341,3.7142,-0.3121,0,,16,7-9-16-17-28-33
456,6,727.1819,169.6684,-3.5529,-0.5522,0,,26,1-14-20-26-29-30
456,7,460.5158,347.5822,3.5112,-0.8183,0,,9-13-17-24,5-9-12-13-15-16-17-24-33
456,8,741.5596,595.9399,1.3079,1.5322,0,,,32
456,9,479.0123,380.6608,3.1419,-1.1724,0,,7,5-7-12-13-16-17-24
456,10,350.6658,453.7860,3.1991,0.0839,0,,2,2-12
456,11,763.7755,33.6478,-3.7198,-0.9772,0,,19-29,1-14-19-25-29-30-35
456,12,395.1450,401.7007,3.4283,-1.2429,0,,13,2-7-9-10-13-24
456,13,424.2018,367.9746,3.2307,-1.0352,0,,7-12-24,2-7-9-12-15-17-24
456,14,765.6870,96.8894,-3.7670,-1.0001,0,,1-19-29-30-35,1-4-6-11-19-20-22-25-26-29-30-35
456,15,432.6477,288.9859,3.8911,-0.6785,0,,24-33,7-13-16-17-23-24-33
456,16,516.1197,319.5582,3.7415,-0.7088,0,,5-17,5-7-9-15-17-23-24-28-33
456,17,480.4480,313.7411,3.7451,-0.8190,0,,7-16-33,5-7-9-13-15-16-23-24-33
456,18,622.3703,572.5224,-1.9751,3.3917,0,,3,0-3-21
456,19,784.2333,63.8442,-3.8770,-0.9177,0,,11-14-29-35,1-4-11-14-22-25-26-29-30-35
456,20,794.3531,164.7084,-3.8886,-0.9375,0,,22-26-30,1-4-6-14-22-26-30-35
456,21,585.4038,493.1970,-1.7322,3.3533,0,,,3-18
456,22,825.2315,142.5912,-3.9232,-0.7799,0,,4-20-30,1-4-14-19-20-25-26-30-35
456,23,489.3866,247.0337,3.6085,-1.0269,0,,33,15-16-17-28-33
456,24,421.2375,332.1385,3.6168,-1.0295,0,,7-13-15,7-9-12-13-15-16-17-33
456,25,841.0501,73.0614,-3.9382,-0.7007,0,,4-35,4-11-14-19-22-30-35
456,26,755.8338,147.8163,-3.8351,-0.6082,0,,1-6-20-30,1-4-6-14-19-20-22-29-30-35
456,27,876.0002,562.1895,-3.1492,-0.6219,0,,,31-32
456,28,562.3170,252.8059,3.4744,-1.0093,0,,,5-16-23-33
456,29,735.5188,72.9861,-3.4374,-0.9973,0,,1-11-14-19,1-6-11-14-19-26-30-35
456,30,790.4813,124.8736,-3.8773,-0.9202,0,,14-20-22-26-35,1-4-6-11-14-19-20-22-25-26-29-35
456,31,862.5789,640.5419,-3.4753,-0.5462,0,,,27-32
456,32,798.4646,579.5570,1.0068,0.9580,0,,,8-27-31
456,33,469.1380,275.7633,3.8374,-1.1288,0,,15-17-23,5-7-15-16-17-23-24-28
456,34,490.5095,588.6652,-2.1280,3.1341,0,,0,0-3
456,35,809.5626,93.9417,-3.9530,-0.6113,0,,4-14-19-25-30,1-4-11-14-19-20-22-25-26-29-30
457,0,523.5681,577.4878,-2.2348,3.3175,0,,34,3-18-34
457,1,729.2314,116.4713,-3.5812,-0.7668,0,,14-26-29,6-11-14-19-20-22-26-29-30-35
457,2,342.2668,419.8927,3.1781,-0.1648,0,,10,10-12
457,3,586.6967,586.5524,-2.0549,3.3194,0,,18,0-18-21-34
457,4,840.7707,109.6419,-3.9353,-0.7166,0,,22-25-35,14-19-20-22-25-26-30-35
457,5,554.8892,326.8832,3.6739,-0.3509,0,,16,7-9-16-17-28-33
457,6,723.6473,169.0795,-3.5346,-0.5889,0,,26,1-14-20-26-29-30
457,7,464.0221,346.7604,3.5063,-0.8218,0,,9-13-17-24,5-9-12-13-15-16-17-24-33
457,8,742.8524,597.4434,1.2928,1.5035,0,,,32
457,9,482.1610,379.4719,3.1487,-1.1889,0,,7,5-7-12-13-16-17-24
457,10,354.0217,454.4423,3.3559,0.6563,0,,2,2-12
457,11,760.0492,32.7103,-3.7263,-0.9375,0,,19-29,1-14-19-25-29-30-35
457,12,398.5965,400.4580,3.4514,-1.2427,0,,13,2-7-9-10-13-24
457,13,427.4498,366.9410,3.2480,-1.0337,0,,7-12-24,7-9-12-15-17-24
457,14,761.9227,95.8974,-3.7643,-0.9920,0,,1-19-29-30-35,1-4-6-11-19-20-22-25-26-29-30-35
457,15,436.5369,288.3087,3.8892,-0.6772,0,,24-33,7-13-16-17-23-24-33
457,16,519.8562,318.8408,3.7364,-0.7174,0,,5-17,5-7-9-15-17-23-24-28-33
457,17,484.1888,312.9188,3.7408,-0.8223,0,,7-16-33,5-7-9-13-15-16-23-24-33
457,18,620.3597,575.9243,-2.0106,3.4019,0,,3,0-3-21
457,19,780.3437,62.9418,-3.8896,-0.9024,0,,11-14-29-35,1-4-11-14-22-25-26-29-30-35
457,20,790.4681,163.7560,-3.8850,-0.9523,0,,22-26-30,1-4-6-14-22-26-30-35
457,21,583.6566,496.5508,-1.7473,3.3537,0,,,3-18
457,22,821.3097,141.8041,-3.9218,-0.7871,0,,4-20-30,1-4-14-19-20-25-26-30-35
457,23,492.9822,246.0420,3.5956,-0.9918,0,33,33,15-16-17-28-33
457,24,424.8724,331.1146,3.6348,-1.0240,0,,7-13-15,7-9-12-13-15-16-17-33
457,25,837.1081,72.3825,-3.9420,-0.6789,0,,4-35,4-11-14-19-22-30-35
457,26,752.0040,147.1932,-3.8298,-0.6230,0,,1-6-20-30,1-4-6-14-19-20-22-29-30-35
457,27,872.9468,561.6089,-3.0534,-0.5805,0,,,31-32
457,28,565.8035,251.8069,3.4865,-0.9990,0,,,5-16-23-33
457,29,731.7559,71.6293,-3.7629,-1.3567,0,,1-11-14-19,1-6-11-14-19-26-30-35
457,30,786.6041,123.9615,-3.8772,-0.9120,0,,14-20-22-26-35,1-4-6-11-14-19-20-22-25-26-29-35
457,31,859.2262,640.0324,-3.3527,-0.5094,0,,,27-32
457,32,799.3358,580.4740,0.8712,0.9170,0,,,8-27-31
